/* DATA DESCRIPTION:,,,,,,,,,,,,,,,,,,,
Citation:,Thomas, S A; McGwire, Kenneth C; Thomas, J; Kratt, C; Lutz, A; McKay, W A; Trammell, E Jamie (2012): Geospatial analysis of groundwater depth for manual well drilling suitability in the Zinder Region, Niger. PANGAEA, https://doi.org/10.1594/PANGAEA.778418, ,,,,,,,,
3790,9.18111,13.38194,452140.288,488711.4684,398,6.42,2.06,Sand dunes,Evolved little,1790,1932,1415,17,0.1176,14.35,Mesas,6.28,0.141,
3804,9.20278,13.58333,454019.4899,511072.8805,404,16.05,0.07,Sand dunes,Sesquioxides,1287,4782,4438,19.7,0.133,14.69,High ridges,4.48,0.1482,
3806,9.06667,13.51944,439459.9371,503693.2745,409,5.68,0.46,Sand dunes,Evolved little,2068,8537,2832,17.8,0.1282,15.11,Plains,4.32,0.1509,
3808,9.14583,13.46194,448144.2858,497496.0837,391,10.1,1.91,Alluvium,Hydromorphic,733,1,1390,17.7,0.1292,15.76,Canyons,17.7,0.1597,
3815,9.1625,13.32778,450251.4565,482669.4033,395,10.3,0,Sand dunes,Evolved little,1709,2501,3496,15.2,0.0979,14.17,High ridges,5.24,0.1375,
3824,9.17444,13.50583,451136.2262,502422.3669,392,6.05,0,Alluvium,Hydromorphic,138,44,1170,18.6,0.1317,15.04,Hills in valleys,4.08,0.1632,
3825,9.21722,13.51972,455726.5434,504057.1035,404,22.3,0,Sand dunes,Sesquioxides,1207,4148,668,18.9,0.1377,15.86,High ridges,4.99,0.1416,
3826,9.17806,13.63194,451237.9561,516404.0935,417,8.87,2.16,Sand dunes,Evolved little,3672,8394,1552,20.3,0.1295,15.18,High ridges,3.55,0.1412,
3832,9.175,13.62222,450930.18,515319.979,405,12.47,0,Sand dunes,Evolved little,2885,7284,804,20.1,0.1309,15.46,Shallow valleys,8.81,0.138,
3836,9.18056,13.62222,451530.1828,515332.3687,405,7.13,0,Sand dunes,Sesquioxides,2649,7375,492,20.1,0.1307,15.4,Plains,5.12,0.1434,
3838,9.19972,13.55556,453753.2914,507988.2133,406,11.5,0,Sand dunes,Sesquioxides,3114,3129,3613,19.3,0.1331,15.15,Canyons,7.16,0.1484,
3847,9.16389,13.40278,450230.6828,490981.1681,393,5.8,1.68,Sand dunes,Evolved little,1715,1552,746,17,0.1164,14.78,Canyons,5.47,0.1473,
3853,9.19667,13.54472,453448.1657,506780.9327,401,7,0,Sand dunes,Sesquioxides,2413,2505,2849,19.2,0.1327,15.1,Canyons,6.71,0.144,
3854,9.1125,13.40278,444674.8913,490867.5317,392,5,0,Sand dunes,Evolved little,2161,401,508,16.2,0.1131,14.43,Plains,4.43,0.1388,
3857,9.10336,13.51139,443442.7941,502880.8349,405,8.34,0,Sand dunes,Evolved little,4140,4472,5552,18,0.1252,14.56,Plains,7.58,0.1361,
3863,9.10856,13.50583,444016.6323,502276.6286,406,7,0,Sand dunes,Evolved little,3381,3815,4793,18,0.1263,14.6,High ridges,4.42,0.1385,
3867,9.17333,13.57528,450857.4563,510114.5046,397,5.5,0.71,Alluvium,Sesquioxides,174,2132,1981,19.5,0.1297,15.13,U-shaped valleys,4.67,0.1498,
3870,9.15861,13.55,449324.7912,507280.8539,401,5,0,Sand dunes,Sesquioxides,1788,1034,728,19.1,0.125,14.38,Plains,5.21,0.1503,
3873,9.125,13.42222,445982.3797,493049.2062,389,8.83,0,Alluvium,Hydromorphic,163,708,1506,16.7,0.1178,14.56,U-shaped valleys,13.01,0.1749,
3877,9.125,13.31389,446227.071,481047.7453,395,7,0,Sand dunes,Evolved little,1029,6782,7747,14.1,0.0896,14,Plains,5.76,0.1524,
3884,9.13194,13.5375,446472.194,505836.7987,405,11.5,0.71,Sand dunes,Sesquioxides,3417,3949,3920,18.7,0.1222,14.38,Plains,9.67,0.139,
3890,9.61389,13.76528,497964.0158,532201.8187,426,14,0,Sand dunes,Evolved little,4795,23826,6596,13.3,0.0735,15.57,High ridges,4.07,0.1395,
3897,9.30511,14.035,464007.5509,561362.4416,468,34,0,Igneous,Sesquioxides,4870,23948,2959,22.4,0.1497,18.02,Canyons,7.66,0.1224,
3903,9.43333,13.88889,478180.1006,545465.7458,473,14,0,Metamorphic,Evolved little,1473,31974,3436,19.1,0.1208,14.29,Hills in valleys,3.6,0.1284,
3905,9.36944,13.75417,471612.5658,530384.8461,473,23,1.41,Metamorphic,Raw minerals,6300,23866,138,19.6,0.1112,20.18,Upslope drainages,5.49,0.1361,
3908,9.24,13.75556,457639.9776,530241.553,405,33,0,Igneous,Sesquioxides,1278,10439,1729,22,0.1283,15.64,U-shaped valleys,5.24,0.1415,
3917,9.30833,13.9,464673.4203,546406.0158,427,15.81,0,Metamorphic,Sesquioxides,1306,20335,1958,22.9,0.1409,14.76,Canyons,7.17,0.0794,
3918,9.64722,13.67222,501797.7928,521972.183,406,4,0,Sand dunes,Evolved little,11590,13114,3470,11.5,0.0583,16.41,High ridges,3.42,0.1419,
3930,9.37167,13.83611,471656.2331,539471.5259,442,14.12,0,Metamorphic,Sesquioxides,6087,24050,954,20.4,0.1054,18.9,Canyons,6.95,0.1251,
3935,9.51944,14.05556,487053.8444,564144.7516,433,32,0,Igneous,Steppe-like,5109,17038,373,17.2,0.1516,15.02,Plains,4.49,0.1355,
3944,9.28686,13.9325,462281.5871,549959.0813,439,15.08,0,Metamorphic,Sesquioxides,2034,20889,1247,23.6,0.1519,16.28,Canyons,5.93,0.1249,
3954,9.55,14.07778,490290.8676,566681.8441,426,6.5,0.58,Igneous,Steppe-like,3230,16643,881,16.6,0.1538,15.8,Plains,5.47,0.1715,
3959,9.49167,13.81944,484641.8643,537907.9124,446,21.49,2.14,Sand dunes,Evolved little,3822,34316,1558,16.8,0.0908,14.73,Plains,3.62,0.1361,
3962,9.54722,14.06667,490019.2539,565443.4613,426,27,0,Igneous,Steppe-like,3290,17452,186,16.6,0.1534,14.88,Plains,4.17,0.134,
3966,9.51778,14.01806,486967.1543,559983.9775,439,6,0,Igneous,Steppe-like,3278,20837,489,17.1,0.1438,15.12,High ridges,4.78,0.1184,
3968,9.41944,13.85278,476769.6957,541430.7013,469,37,0,Metamorphic,Sesquioxides,4236,29467,2628,19.3,0.1093,20.98,Canyons,3.9,0.1242,
3976,9.31333,13.69167,465704.8552,523328.7164,429,15,0,Metamorphic,Sesquioxides,950,20839,388,20.3,0.1261,17.19,Mesas,4.5,0.1366,
3978,9.38889,13.76667,473680.9674,531815.542,442,30.5,0.71,Metamorphic,Sesquioxides,6150,25719,887,19.2,0.1054,20.12,Canyons,4.65,0.134,
3981,9.28847,13.85139,462645.8451,540972.7334,429,9.59,0,Igneous,Sesquioxides,3665,15871,1877,22.8,0.1252,18.37,U-shaped valleys,5.61,0.1397,
3992,9.36389,13.97361,470488.4796,554693.4271,467,27,0,Igneous,Sesquioxides,5324,26446,3120,21.8,0.1507,16.08,High ridges,4.78,0.1185,
3996,9.58611,13.61667,495339.8303,515665.711,407,11,0,Sand dunes,Evolved little,6248,10209,5427,11.9,0.0712,15.24,High ridges,3.61,0.1399,
3997,9.58611,14.05833,494230.25,564614.228,424,6,0,Igneous,Steppe-like,347,20817,374,15.8,0.1459,16.72,Plains,4.43,0.1368,
4012,9.21,13.82222,454248.6851,537562.3305,427,9,0,Igneous,Sesquioxides,1802,6815,451,23,0.1421,18.59,U-shaped valleys,6.84,0.1181,
4016,9.65833,13.88333,502458.636,545395.1679,418,14.6,0,Sand dunes,Evolved little,16114,35002,2304,13.5,0.0882,16.96,Canyons,4.75,0.1479,
4018,9.61667,13.88333,497965.2276,545292.1682,430,19.15,0,Sand dunes,Evolved little,12890,36726,1965,14.2,0.089,16.14,High ridges,3.16,0.1386,
4020,9.355,13.81667,469904.7066,537277.7923,437,5.35,0,Igneous,Sesquioxides,7384,21965,2961,20.7,0.1061,19.76,Plains,5.09,0.116,
4021,9.41833,13.88333,476575.9036,544814.5645,484,5.35,0,Metamorphic,Sesquioxides,3153,30245,4791,19.6,0.1208,15.62,Canyons,4.91,0.1263,
4023,9.575,14.05278,493046.9824,563971.3615,422,17,0,Igneous,Steppe-like,870,20492,465,16,0.1477,15.63,Canyons,9.6,0.1361,
4026,9.42639,13.78333,477687.1893,533750.6775,464,16,0,Metamorphic,Sesquioxides,2694,29596,827,18.3,0.0976,20.08,U-shaped valleys,3.73,0.1289,
4029,9.37778,13.75,472521.9418,529942.4964,449,22,0,Metamorphic,Sesquioxides,6320,24839,1112,19.4,0.1112,19.84,Canyons,8.83,0.1396,
4030,9.41528,13.74861,476572.2794,529876.5113,489,20,1.73,Metamorphic,Sesquioxides,5834,28842,1215,18.2,0.1027,18.19,Canyons,4.21,0.1314,
4036,9.5625,14.07361,491648.0094,566250.261,424,11,0,Igneous,Steppe-like,2376,17857,1105,16.3,0.1535,15.86,Canyons,12.59,0.1674,
4040,9.30167,13.68333,464465.1188,522378.3664,432,3.6,0.53,Metamorphic,Sesquioxides,2496,20163,523,20.5,0.1292,17.24,Canyons,4.08,0.1369,
4046,9.38667,14.02083,472830.3925,559980.8487,452,7,0,Igneous,Sesquioxides,8064,20679,3585,20.7,0.1402,17.06,Plains,4.3,0.1086,
4048,9.41111,13.83333,475917.8616,539255.9978,470,21,0,Metamorphic,Sesquioxides,2504,28201,1641,19.3,0.104,20.03,Canyons,9.06,0.1283,
4057,9.30333,14.03333,463819.8763,561173.5794,472,5.35,0,Igneous,Sesquioxides,4885,24214,2763,22.5,0.1492,17.96,Mesas,3.71,0.122,
4058,9.355,14.025,469407.6537,560369.0215,463,8,2.83,Igneous,Sesquioxides,9091,21700,4283,21.5,0.1476,16.75,Mesas,5.12,0.1013,
4060,9.4,13.76667,474879.959,531841.5849,448,8.5,0,Metamorphic,Sesquioxides,5428,26909,1368,18.9,0.1032,19.73,Canyons,6.51,0.1367,
4062,9.66111,13.75,503098.6633,530625.54,409,13.8,0,Sand dunes,Evolved little,9995,21713,7214,12.2,0.056,15.92,Shallow valleys,5.26,0.1477,
4063,9.46389,14.01944,481156.0617,560008.9171,456,22,0,Igneous,Evolved little,3862,19553,2208,18.5,0.1485,15.65,High ridges,5.47,0.1304,
4069,9.58333,13.76667,494663.2716,532280.8008,432,25.1,0,Sand dunes,Evolved little,1518,24809,5217,14,0.0757,15.12,High ridges,3.49,0.1369,
4070,9.43056,13.89389,477868.4848,546013.3574,460,10,0,Metamorphic,Evolved little,1465,31873,3076,19.2,0.124,14.29,Hills in valleys,4.13,0.1314,
4074,9.31014,14.01944,464586.1254,559649.6163,462,25,0,Igneous,Evolved little,4729,24917,3833,22.7,0.1478,17.42,Canyons,9.83,0.1308,
4075,9.58611,14.01944,494327.9664,560303.5219,421,10.23,0.32,Igneous,Evolved little,471,24150,1725,15.4,0.1268,15.77,Plains,4.47,0.1794,
4081,9.30333,13.90972,464111.3089,547472.0998,428,6.42,0,Igneous,Sesquioxides,2325,20530,1523,23.2,0.142,14.36,Canyons,4.78,0.1288,
4092,9.39167,13.80694,473883.8497,536285.7292,453,24,0,Metamorphic,Sesquioxides,3492,25837,92,19.6,0.0997,20.49,Canyons,3.74,0.1277,
4094,9.66667,13.7125,503794.1012,526483.7763,406,10.2,0,Sand dunes,Evolved little,11821,17589,7677,11.8,0.0551,15.72,Canyons,5.69,0.142,
4096,9.35,13.95417,469037.6207,552505.9673,449,20,0,Igneous,Sesquioxides,4123,27535,1944,22.2,0.1512,15.85,U-shaped valleys,0,0.1365,
4100,9.30847,13.98,464499.5769,555273.575,443,9,0,Igneous,Vertisols,3310,26232,5577,23.7,0.1485,16.38,U-shaped valleys,6.28,0.1185,
4102,9.39833,13.60417,475091.5489,513830.3678,415,36,0,Metamorphic,Sesquioxides,3514,22024,3328,17.1,0.1151,16.45,Hills in valleys,4.29,0.1286,
4114,9.44167,13.62222,479727.6565,515933.2179,430,23,0,Metamorphic,Sesquioxides,2851,20626,2153,16.1,0.1105,18.32,High ridges,4.3,0.1417,
4119,9.24189,13.70056,457971.6276,524150.7033,407,18,0,Igneous,Sesquioxides,3506,14286,1157,21.2,0.1372,15.75,Canyons,6.77,0.1278,
4121,9.25514,13.70833,459383.8152,525042.5691,409,27,0,Clay Sandstone,Sesquioxides,4754,14710,924,21.2,0.1343,16.16,Canyons,5.67,0.119,
4124,9.33681,13.67222,468285.0063,521228.0968,430,7,0,Igneous,Sesquioxides,1746,22241,3546,19.6,0.1202,17.64,High ridges,5.03,0.1272,
4125,9.47361,13.67222,483054.7358,521549.6908,432,7.75,2.75,Metamorphic,Evolved little,6196,23609,676,15.6,0.0905,17.9,Canyons,5.03,0.1345,
4126,9.33519,13.67,468116.2465,520978.1393,428,8,0,Igneous,Sesquioxides,2016,21955,3666,19.6,0.1214,17.64,Mesas,6.95,0.1243,
4130,9.47361,13.67028,483059.4992,521334.2725,436,7,0,Metamorphic,Evolved little,6287,23490,783,15.6,0.091,17.9,Canyons,2.2,0.1349,
4134,9.21333,13.66667,454967.2605,520330.8406,418,7,0,Igneous,Sesquioxides,2486,13135,2858,20.8,0.1348,14.32,High ridges,3.58,0.1367,
4135,9.38611,13.625,473721.5353,516110.1537,426,32,0,Metamorphic,Sesquioxides,2514,24570,792,17.7,0.1163,18.01,Shallow valleys,8.77,0.1429,
4136,9.44028,13.675,479449.3053,521778.2503,466,14.5,0.71,Metamorphic,Evolved little,4029,25822,1090,16.7,0.0994,16.68,U-shaped valleys,3.71,0.1302,
4138,9.43694,13.6175,479229.0998,515398.7962,407,14.5,0.58,Metamorphic,Sesquioxides,2880,20469,1965,16.2,0.112,19.25,U-shaped valleys,3.2,0.1398,
4156,9.34444,13.72222,468990.6451,526786.5922,438,36,2.83,Metamorphic,Sesquioxides,2226,22262,761,19.9,0.116,18.78,Mesas,4.99,0.1306,
4159,9.46528,13.6,482331.7241,513527.02,415,17,0,Metamorphic,Sesquioxides,4618,17200,385,15.2,0.1098,21,Canyons,9.63,0.1273,
4165,9.38333,13.7375,473151.4477,528570.222,443,27,0,Metamorphic,Sesquioxides,5625,25739,883,19.2,0.1128,18.83,Canyons,4.7,0.134,
4168,9.32917,13.70833,467374.6518,525212.0937,423,32,0,Metamorphic,Sesquioxides,648,21387,302,20.1,0.1224,17.67,U-shaped valleys,10.95,0.1422,
4170,9.43556,13.63111,479046.1419,516903.7092,411,7,0,Metamorphic,Sesquioxides,1725,21811,1257,16.2,0.1079,17.03,Canyons,9.3,0.1429,
4186,9.38611,13.70278,473534.6858,524728.8998,448,18,0,Metamorphic,Sesquioxides,4261,27240,2980,18.6,0.1013,21.88,Canyons,5.41,0.1284,
4187,9.31833,13.66111,466316.8894,519954.1909,427,15.6,0,Igneous,Sesquioxides,3691,19905,3562,19.8,0.1289,17,Canyons,9.41,0.1337,
4188,9.38472,13.70278,473384.7496,524725.6498,444,29,0,Metamorphic,Sesquioxides,4111,27101,3123,18.7,0.1019,21.88,Canyons,3.73,0.1329,
4199,9.33611,13.74167,468045.0363,528922.1865,421,42,0,Igneous,Sesquioxides,4380,20705,1564,20.3,0.1123,18.73,U-shaped valleys,10.23,0.1275,
4207,9.21028,13.68583,454593.2225,522447.8633,409,37,0,Igneous,Sesquioxides,1415,13578,4553,21.1,0.1326,14.66,Mesas,8.41,0.1335,
4214,9.18194,13.63194,451657.8077,516412.7678,410,11,2.94,Sand dunes,Evolved little,3459,8462,1334,20.3,0.1296,14.95,Mesas,4.32,0.1319,
4218,9.22083,13.74306,455600.4084,528813.0168,403,21,0,Igneous,Sesquioxides,2061,9401,3053,21.9,0.1268,15.23,U-shaped valleys,8.56,0.1452,
4230,9.10692,13.55833,443721.4468,508090.106,402,16.6,0,Sand dunes,Sesquioxides,229,6541,1416,18.8,0.1247,15.23,U-shaped valleys,4.86,0.1464,
4239,9.13833,13.71917,446750.6916,525981.6534,432,5,0,Sand dunes,Sesquioxides,2043,8126,43,21.4,0.1271,15.73,Upslope drainages,7.37,0.1539,
4241,9.20833,13.71917,454306.4095,526137.5083,402,5,0,Sand dunes,Sesquioxides,854,10380,3931,21.6,0.1277,15.24,Plains,4.65,0.1629,
4243,9.10336,13.73278,442945.2423,527413.1625,441,3,0,Sand dunes,Evolved little,6104,7706,3377,21.7,0.1354,13.99,Plains,4.65,0.1297,
4244,9.20972,13.73056,454430.0744,527402.7616,401,2,0,Sand dunes,Sesquioxides,2090,9489,3486,21.7,0.1261,15.31,Canyons,12.85,0.1521,
4251,9.15167,13.72972,448165.9491,527180.8564,429,5,0,Sand dunes,Sesquioxides,1853,6945,74,21.8,0.126,15.9,Canyons,8.6,0.1348,
4258,9.16389,13.74306,449454.6967,528685.6685,430,30,0,Sand dunes,Evolved little,3339,5718,513,22,0.1219,15.58,High ridges,4.17,-9.999,
4259,9.18611,13.67639,452005.884,521347.1772,402,9,1.41,Sand dunes,Sesquioxides,397,13394,3619,20.8,0.1306,15.56,Plains,4.65,0.1505,
4263,9.19028,13.68194,452443.0126,521972.073,398,7,0,Sand dunes,Sesquioxides,77,13052,4022,20.9,0.1293,15.38,U-shaped valleys,0,0.1796,
4269,9.14014,13.73889,446900.9047,528171.2666,437,23,0,Sand dunes,Evolved little,3302,5934,1624,21.9,0.1254,15.66,Plains,4.22,0.1258,
4284,9.24722,13.73333,458471.0631,527795.1027,419,38.9,0,Igneous,Sesquioxides,3780,12339,1846,21.6,0.1309,15.94,High ridges,5.93,0.1346,
4288,9.17167,13.76111,450252.8863,530703.8821,427,5,0,Sand dunes,Evolved little,3925,4295,1656,22.3,0.1276,15.23,Plains,3.63,-9.999,
4289,9.15672,13.74583,448674.869,528977.5185,434,25,0,Sand dunes,Evolved little,3568,5233,1212,22,0.1205,15.61,Shallow valleys,6.21,0.1349,
4290,9.22917,13.74722,456490.206,529293.4855,403,25,0,Igneous,Sesquioxides,2337,9864,2639,22,0.1269,15.17,U-shaped valleys,11.94,0.1414,
4293,9.19722,13.62222,453329.9733,515369.6322,396,11.5,0.71,Sand dunes,Sesquioxides,1724,7921,445,20.2,0.1296,15.86,U-shaped valleys,5.12,0.1445,
4295,9.125,13.62222,445530.5712,515209.2219,427,10,0,Sand dunes,Sesquioxides,6186,8568,3614,19.8,0.1289,15.15,Mesas,7.07,0.1355,
4296,9.225,13.73056,456079.0611,527437.1349,403,14.5,0.71,Igneous,Sesquioxides,2567,10643,2977,21.7,0.1287,15.44,Canyons,8.15,0.1418,
4298,9.155,13.73056,448523.7926,527280.6666,433,7,0,Sand dunes,Sesquioxides,1880,6882,59,21.8,0.1253,15.94,High ridges,4.32,0.1336,
4302,9.24444,13.70278,458242.2696,524402.7246,407,30.23,2.51,Igneous,Sesquioxides,3701,14298,897,21.2,0.1355,15.75,Canyons,5.52,0.1229,
4303,9.21944,13.66389,455633.4676,520036.7488,415,32,0,Igneous,Sesquioxides,3213,13120,2252,20.8,0.1365,14.97,Mesas,4.99,0.133,
4306,10.08333,13.75278,548654.42,532030.6835,462,7,0,Igneous,Steppe-like,10743,8475,55,12,0.1065,19.26,High ridges,2.09,0.12,
4308,9.16667,13.75,449738.6661,529461.3969,425,21.98,2.86,Sand dunes,Evolved little,4158,5100,966,22.1,0.1209,15.2,Canyons,4.15,-9.999,
4309,9.12008,13.74139,444730.6486,528404.1363,439,19,0,Sand dunes,Evolved little,4981,6088,3106,21.9,0.1326,14.36,Plains,4.99,0.1331,
4315,9.16836,13.665,450115.557,520045.5351,412,26,0,Sand dunes,Sesquioxides,1774,11980,2478,20.6,0.1286,14.63,Plains,7.95,0.1309,
4318,9.24861,13.76806,458540.1698,531646.3447,407,17,0,Igneous,Sesquioxides,523,10818,1284,22.1,0.1277,15.96,U-shaped valleys,7.17,0.146,
4319,9.175,13.75972,450615.7464,530557.3663,425,8,0,Sand dunes,Evolved little,3830,4634,1322,22.2,0.1254,14.92,U-shaped valleys,4.12,-9.999,
4321,9.18833,13.76111,452051.4107,530741.0403,418,17,0,Sand dunes,Evolved little,2395,5440,612,22.3,0.1228,14.96,Canyons,3.64,-9.999,
4330,9.27778,13.58889,462107.4085,511858.2972,411,21.5,0.71,Metamorphic,Sesquioxides,3454,12203,314,19.4,0.1399,17,Canyons,7.24,0.1469,
4332,9.27222,13.58889,461507.3103,511845.617,423,19,1.41,Sand dunes,Sesquioxides,3293,11636,20,19.5,0.1376,17,High ridges,4.19,0.1387,
4335,9.15347,13.76944,448270.3963,531586.9903,435,28,0,Igneous,Evolved little,2664,2598,2608,22.4,0.1318,15.24,High ridges,3.49,-9.999,
4338,9.21944,13.55778,455878.6854,508278.7462,406,11,1.41,Sand dunes,Sesquioxides,4162,5273,4126,19.4,0.1352,15.44,Canyons,6.73,0.1487,
4344,9.22778,13.75972,456311.3533,530675.642,414,37,0,Igneous,Sesquioxides,1576,9050,1410,22.1,0.1253,15.66,High ridges,4.19,0.1365,
4346,9.23333,13.76389,456901.1638,531149.9805,411,35,0,Igneous,Sesquioxides,828,9410,738,22.2,0.1252,15.68,High ridges,4.67,0.1386,
4348,9.13667,13.76389,446469.5292,530934.2011,440,7,0,Igneous,Evolved little,3848,3210,2730,22.3,0.1329,15.19,High ridges,4.67,-9.999,
4357,9.89028,14.14861,526761.2572,575388.9485,423,7.04,0,Igneous,Evolved little,811,21274,4867,13.8,0.0596,15.71,Small hills in plains,3.79,0.1414,
4358,9.73333,14.12361,509923.7408,572215.6044,420,32.2,0,Igneous,Steppe-like,827,31106,1605,14.7,0.1019,16.69,Canyons,8.25,0.1243,
4365,9.72083,14.13333,508552.208,573261.8568,427,7.68,0,Igneous,Steppe-like,1565,29535,13,14.9,0.105,16.02,High ridges,4.86,0.1495,
4366,9.405,14.14028,474517.8709,573264.5422,464,26,0,Igneous,Evolved little,12953,8073,519,18.4,0.1498,15.84,Canyons,8.9,0.1278,
4368,9.44306,14.00694,478941.2934,558573.9224,442,13,0,Igneous,Sesquioxides,3297,20945,2281,19.1,0.1497,16.71,Small hills in plains,4.48,0.1355,
4369,9.21,14.02361,453784.1942,559884.2795,497,20.4,0,Metamorphic,Sesquioxides,414,23708,82,23.3,0.1421,19.84,Canyons,4.43,0.1264,
4371,9.71806,14.34306,507710.8936,596505.2715,455,47.43,0.01,Sandstone,Evolved little,8370,32429,1934,14.8,0.0839,16.7,Canyons,5.8,0.1176,
4380,9.72361,14.30694,508402.0394,592515.4917,461,34.68,0,Sandstone,Steppe-like,4323,31273,1989,15.2,0.0877,19.18,Upslope drainages,3.31,0.1226,
4402,9.42022,14.225,475952.1575,582692.6925,473,13,0,Sand dunes,Evolved little,15993,4326,1880,16.4,0.1268,16.06,U-shaped valleys,9.37,0.129,
4405,9.8875,14.22361,526261.2215,583695.8985,419,23,0,Igneous,Evolved little,801,27745,2484,14.6,0.0766,16.62,U-shaped valleys,13.7,0.1221,
4406,9.55181,14.22361,490121.7154,582852.8136,467,16.59,0,Igneous,Hydromorphic,6624,10824,1148,16.7,0.1418,18.69,U-shaped valleys,4.54,0.1118,
4417,9.75833,14.175,512482.5197,577975.4573,424,4.88,1.31,Igneous,Steppe-like,721,32834,691,14.9,0.0986,17.27,Plains,4.86,0.179,
4419,9.48833,14.175,483407.8618,577311.0328,448,9,2.83,Igneous,Steppe-like,7044,4323,1565,17.2,0.1454,17.31,Canyons,8.44,0.117,
4422,9.41006,14.35389,474546.2052,596958.8055,498,53.85,0,Sandstone,Evolved little,21767,17355,5462,13,0.0671,17.77,U-shaped valleys,6.83,0.1176,
4423,9.525,14.30833,487025.7437,592180.9684,474,43.92,0,Sandstone,Evolved little,12773,13971,3554,15.2,0.0944,15.78,Shallow valleys,9.69,0.1204,
4426,9.51003,14.20333,485674.0769,580504.0064,462,42.98,0,Igneous,Steppe-like,9187,6044,365,16.8,0.1442,18.15,U-shaped valleys,6.28,0.1185,
4427,9.69861,14.35833,505579.4527,598150.3761,474,52.47,0,Sandstone,Evolved little,10548,31499,693,14.7,0.0789,16.42,High ridges,4.09,0.1148,
4439,9.10833,14.4125,441951.8144,602774.3024,475,67.4,0,Sandstone,Evolved little,13145,8534,7776,12.4,0.0839,15.11,Small hills in plains,4.37,0.1207,
4440,9.17083,14.04861,449505.9629,562568.1295,521,35.5,0.71,Metamorphic,Sesquioxides,2525,24698,985,22.7,0.1435,20.52,High ridges,2.67,0.1301,
4442,9.18333,14.08333,450773.3555,566445.0003,504,35,0,Metamorphic,Sesquioxides,6592,28771,2688,21.4,0.1398,19.82,Canyons,5.28,0.124,
4447,9.22222,14.01389,455123.8688,558834.0553,496,37.5,0.71,Metamorphic,Sesquioxides,2104,23432,784,23.4,0.1414,20.76,Shallow valleys,4.97,0.1258,
4454,10.08333,14.36111,546960.1513,599458.9635,538,67.03,0,Sandstone,Steppe-like,3606,37353,1077,16.8,0.1104,17.22,U-shaped valleys,3.89,0.1126,
4457,9.10689,14.12222,442449.7932,570587.4123,472,49,0,Igneous,Evolved little,1137,31884,1076,20.1,0.1374,16.43,Plains,4.36,0.1282,
4464,9.15083,14.04556,447357.7405,562185.1533,497,32.02,0,Metamorphic,Sesquioxides,2097,23854,1723,22.6,0.1476,18.68,High ridges,4.9,0.1241,
4465,9.2,14.09861,452533.885,568175.8577,529,45,0,Metamorphic,Sesquioxides,7858,29377,2870,20.9,0.1387,18.68,Plains,6.1,0.1256,
4467,9.08972,14.06806,440721.9627,564545.2541,469,64.94,0,Igneous,Sesquioxides,5922,25945,1247,22.2,0.1498,16.8,Canyons,5.47,0.131,
4468,9.07639,14.30556,438754.8375,590846.8341,487,71,0,Sandstone,Evolved little,5898,20676,2900,13.2,0.0805,17.34,U-shaped valleys,3.74,0.1326,
4469,9.22639,14.08472,455408.9496,566695.3874,538,28,0,Metamorphic,Sesquioxides,5424,27407,360,21.3,0.137,19.42,Canyons,7.57,0.1255,
4470,9.10856,14.14917,442568.6999,573578.2019,471,48,0,Igneous,Evolved little,2573,34872,432,19,0.1289,17.05,U-shaped valleys,13.55,0.134,
4476,9.12,14.13333,443837.0097,571847.8912,481,77.8,0,Igneous,Evolved little,566,33145,2098,19.6,0.1329,17.46,High ridges,3.63,0.1276,
4479,9.14806,14.05833,447029.4511,563595.3819,485,48,0,Metamorphic,Sesquioxides,3526,25190,2256,22.3,0.1456,18.32,Canyons,8.09,0.1254,
4485,9.88333,14.34167,525496.7053,596773.2319,530,68,0,Sandstone,Raw minerals,4052,39284,2505,15.3,0.0762,22.04,High ridges,1.49,0.1047,
4490,9.53333,14.24167,488088.0899,584809.9251,481,67.03,0,Igneous,Evolved little,8878,9595,1637,16.5,0.1368,17.58,High ridges,3.86,0.1263,
4498,9.25417,14.05139,458479.388,563063.0458,504,27,0,Metamorphic,Sesquioxides,2765,26797,17,22.3,0.1397,20.2,Canyons,5.28,0.1308,
